"Station","Name","Date","Tmax","Tmin"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-08-29","67","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-08-30","75","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-08-31","78","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-01","76","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-02","81","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-03","85","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-04","78","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-05","83","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-06","86","67"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-07","74","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-08","70","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-09","74","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-10","70","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-11","73","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-12","72","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-13","55","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-14","64","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-15","59","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-16","67","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-17","63","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-18","65","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-19","64","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-20","62","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-21","70","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-22","77","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-23","53","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-24","68","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-25","72","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-26","67","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-27","71","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-28","76","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-29","80","50"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-09-30","76","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-01","76","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-02","70","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-03","71","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-04","70","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-05","58","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-06","54","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-07","65","44"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-08","66","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-09","64","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-10","61","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-11","57","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-12","55","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-13","59","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-14","64","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-15","77","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-16","68","59"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-17","70","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-18","65","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-19","54","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-20","42","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-21","51","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-22","54","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-23","48","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-24","49","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-25","57","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-26","65","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-27","51","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-28","58","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-29","75","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-30","53","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-10-31","46","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-01","48","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-02","39","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-03","41","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-04","57","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-05","62","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-06","57","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-07","48","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-08","37","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-09","42","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-10","46","35"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-11","58","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-12","63","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-13","47","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-14","35","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-15","33","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-16","36","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-17","36","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-18","37","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-19","23","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-20","29","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-21","31","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-22","28","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-23","47","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-24","58","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-25","67","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-26","49","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-27","33","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-28","29","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-29","26","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-11-30","37","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-01","53","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-02","41","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-03","40","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-04","41","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-05","33","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-06","36","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-07","37","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-08","29","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-09","30","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-10","35","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-11","29","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-12","25","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-13","30","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-14","32","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-15","36","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-16","36","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-17","42","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-18","40","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-19","31","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-20","26","22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-21","27","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-22","32","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-23","39","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-24","46","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-25","57","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-26","42","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-27","46","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-28","52","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-29","40","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-30","31","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2014-12-31","22","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-01","22","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-02","33","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-03","30","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-04","44","24"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-05","54","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-06","21","9"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-07","15","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-08","13","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-09","16","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-10","24","4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-11","17","4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-12","32","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-13","33","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-14","7","-15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-15","23","-10"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-16","29","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-17","28","-7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-18","30","-5"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-19","40","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-20","31","20"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-21","24","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-22","26","-3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-23","27","9"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-24","33","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-25","33","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-26","21","5"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-27","17","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-28","12","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-29","23","-4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-30","31","0"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-01-31","26","6"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-01","22","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-02","26","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-03","26","-4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-04","23","-2"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-05","31","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-06","15","-14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-07","22","-1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-08","35","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-09","38","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-10","18","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-11","18","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-12","31","10"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-13","24","0"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-14","14","-8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-15","22","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-16","1","-4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-17","5","-8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-18","20","-9"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-19","23","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-20","9","-8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-21","13","-11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-22","22","13"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-23","30","4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-24","5","-22"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-25","20","-5"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-26","24","1"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-27","15","-4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-02-28","15","-18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-01","28","-8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-02","26","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-03","27","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-04","31","7"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-05","36","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-06","13","-9"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-07","25","-4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-08","27","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-09","38","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-10","45","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-11","48","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-12","46","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-13","33","15"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-14","47","16"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-15","42","32"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-16","32","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-17","51","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-18","38","21"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-19","27","11"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-20","32","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-21","32","25"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-22","42","19"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-23","23","14"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-24","22","3"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-25","33","4"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-26","44","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-27","38","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-28","36","17"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-29","22","8"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-30","42","12"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-03-31","44","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-01","36","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-02","42","18"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-03","65","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-04","63","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-05","40","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-06","34","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-07","64","30"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-08","41","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-09","42","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-10","45","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-11","55","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-12","44","26"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-13","66","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-14","77","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-15","59","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-16","56","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-17","69","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-18","61","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-19","71","27"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-20","66","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-21","63","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-22","56","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-23","50","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-24","36","29"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-25","36","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-26","50","23"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-27","49","37"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-28","47","40"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-29","61","34"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-04-30","67","33"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-01","69","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-02","61","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-03","69","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-04","75","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-05","82","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-06","69","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-07","70","43"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-08","81","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-09","87","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-10","84","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-11","87","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-12","84","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-13","74","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-14","51","31"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-15","64","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-16","72","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-17","76","56"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-18","79","58"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-19","84","63"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-20","78","42"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-21","53","38"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-22","60","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-23","60","28"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-24","65","36"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-25","78","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-26","85","64"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-27","81","67"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-28","80","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-29","71","45"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-30","81","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-05-31","82","49"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-01","51","48"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-02","54","47"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-03","60","41"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-04","73","46"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-05","73","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-06","79","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-07","61","39"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-08","79","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-09","72","62"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-10","70","51"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-11","79","60"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-12","78","55"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-13","87","57"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-14","75","53"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-15","81","61"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-16","80","66"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-17","78","52"
"USC00304174","ITHACA CORNELL UNIVERSITY, NY US","2015-06-18","74","59"
